#{"t_start": 1709585845.4762309, "env_id": "FrozenLake-v1"}
r,l,t
0.0,7,2.915647
0.0,7,2.917512
0.0,2,2.917886
0.0,7,2.918639
0.0,9,2.919591
0.0,8,2.921496
0.0,20,2.923299
0.0,2,2.923643
0.0,7,2.924433
0.0,16,2.927128
0.0,6,2.927812
0.0,5,2.928393
0.0,3,2.928799
0.0,5,2.930409
0.0,8,2.931265
0.0,3,2.931676
0.0,5,2.932236
1.0,6,2.933921
0.0,4,2.934462
0.0,15,2.935816
0.0,5,2.936368
1.0,12,2.938689
0.0,3,2.939143
0.0,9,2.940075
0.0,2,2.940399
0.0,27,2.943759
0.0,6,2.944526
0.0,3,2.945001
0.0,7,2.945759
0.0,4,2.947371
0.0,3,2.947839
0.0,4,2.948327
0.0,3,2.948739
0.0,17,2.951234
0.0,3,2.951681
0.0,14,2.953005
0.0,7,2.953772
0.0,7,2.95559
0.0,6,2.956299
0.0,7,2.957046
0.0,9,2.958005
0.0,3,2.959524
0.0,7,2.960377
0.0,3,2.960818
0.0,8,2.961664
0.0,3,2.963137
0.0,16,2.96473
0.0,2,2.965119
0.0,13,2.96646
0.0,24,2.969711
0.0,6,2.97046
0.0,5,2.971166
0.0,3,2.971668
0.0,12,2.974087
0.0,3,2.974606
0.0,7,2.97546
0.0,4,2.976068
0.0,3,2.977729
0.0,11,2.97974
0.0,3,2.980944
0.0,3,2.982028
0.0,23,2.985556
1.0,9,2.986711
0.0,5,2.987389
0.0,3,2.987885
0.0,5,2.99014
0.0,14,2.992174
0.0,7,2.993053
0.0,11,2.994258
0.0,10,2.996297
0.0,15,2.997922
0.0,3,2.998451
1.0,20,3.000878
0.0,11,3.003302
0.0,5,3.004093
0.0,3,3.004658
0.0,4,3.005273
0.0,21,3.008786
0.0,15,3.01083
0.0,3,3.011495
0.0,7,3.012443
0.0,12,3.01511
0.0,6,3.016042
0.0,7,3.017096
0.0,4,3.017788
0.0,15,3.020375
0.0,6,3.02113
0.0,14,3.02256
0.0,2,3.022918
0.0,8,3.024732
0.0,8,3.025604
0.0,14,3.026945
0.0,4,3.028182
0.0,3,3.030728
1.0,18,3.035005
0.0,2,3.035865
0.0,6,3.036674
0.0,5,3.038519
0.0,10,3.039601
0.0,6,3.040301
0.0,2,3.040686
1.0,15,3.04312
0.0,6,3.043882
0.0,20,3.045764
1.0,9,3.046773
0.0,4,3.048437
0.0,4,3.049034
0.0,4,3.049551
0.0,5,3.050134
0.0,6,3.051665
0.0,8,3.052477
0.0,3,3.05289
0.0,5,3.053603
0.0,2,3.054841
0.0,2,3.055232
0.0,9,3.056131
0.0,5,3.056694
0.0,5,3.058795
0.0,5,3.059823
0.0,3,3.06053
0.0,19,3.063779
0.0,3,3.066237
0.0,4,3.067419
0.0,6,3.068947
1.0,11,3.071564
0.0,6,3.073393
0.0,3,3.073876
0.0,3,3.074325
0.0,7,3.075125
0.0,4,3.077781
0.0,2,3.078564
0.0,14,3.082099
0.0,8,3.083982
0.0,2,3.085937
0.0,10,3.088493
0.0,3,3.089459
0.0,4,3.090654
0.0,13,3.093303
0.0,7,3.094166
0.0,5,3.094832
0.0,8,3.097078
0.0,7,3.10074
1.0,13,3.103997
0.0,3,3.104995
0.0,13,3.10791
0.0,4,3.109663
0.0,6,3.110493
0.0,2,3.11097
0.0,15,3.112611
0.0,2,3.114222
0.0,6,3.115036
0.0,2,3.115472
0.0,3,3.115973
0.0,5,3.117962
0.0,3,3.118504
0.0,8,3.119451
0.0,26,3.121947
0.0,4,3.123717
0.0,15,3.125282
0.0,5,3.125942
0.0,13,3.127313
0.0,2,3.128974
0.0,2,3.129409
0.0,3,3.129902
0.0,9,3.130874
0.0,10,3.133377
0.0,7,3.134226
0.0,2,3.134639
0.0,5,3.135268
0.0,12,3.137711
0.0,4,3.138355
0.0,2,3.13875
0.0,6,3.139459
0.0,6,3.141282
0.0,11,3.142451
0.0,22,3.144827
0.0,5,3.145888
0.0,11,3.150536
0.0,2,3.151515
0.0,2,3.152291
0.0,5,3.153347
0.0,4,3.156221
0.0,3,3.156969
0.0,6,3.158044
0.0,2,3.158484
1.0,7,3.162814
0.0,2,3.164171
0.0,2,3.165562
0.0,5,3.167774
0.0,7,3.176294
0.0,5,3.178449
0.0,6,3.180773
0.0,2,3.181872
0.0,2,3.185196
0.0,2,3.186404
0.0,8,3.189521
0.0,16,3.194926
0.0,7,3.197279
0.0,16,3.198969
0.0,2,3.199564
0.0,5,3.200329
0.0,5,3.202418
0.0,7,3.20338
0.0,6,3.20417
0.0,5,3.204798
0.0,2,3.206186
0.0,3,3.206707
0.0,3,3.207283
0.0,7,3.208534
0.0,6,3.211822
0.0,14,3.214347
0.0,23,3.220778
1.0,22,3.223702
0.0,5,3.225854
0.0,17,3.227596
0.0,4,3.22828
0.0,11,3.229507
0.0,7,3.231805
0.0,20,3.23429
0.0,6,3.235109
0.0,4,3.235726
0.0,2,3.237233
0.0,4,3.237864
0.0,12,3.239157
0.0,2,3.239603
0.0,4,3.241112
0.0,4,3.241714
0.0,6,3.242487
1.0,11,3.243928
0.0,4,3.245665
0.0,2,3.246162
0.0,4,3.246788
0.0,4,3.247407
0.0,3,3.248934
0.0,8,3.249912
0.0,3,3.250418
0.0,6,3.251161
0.0,4,3.25423
0.0,2,3.25525
0.0,5,3.256963
1.0,8,3.259436
0.0,6,3.263137
0.0,4,3.264415
1.0,15,3.267851
0.0,2,3.26833
0.0,8,3.270413
0.0,7,3.27131
0.0,2,3.271744
0.0,2,3.272124
0.0,2,3.273506
1.0,10,3.274846
0.0,3,3.275406
0.0,9,3.276376
0.0,4,3.278051
0.0,4,3.278652
0.0,4,3.279181
0.0,13,3.280427
0.0,5,3.282568
0.0,3,3.283052
0.0,9,3.283997
0.0,3,3.284438
0.0,3,3.285891
0.0,19,3.287684
0.0,14,3.289029
0.0,15,3.290477
0.0,22,3.294124
0.0,10,3.295282
1.0,9,3.296386
0.0,6,3.297171
0.0,21,3.30086
1.0,6,3.301659
0.0,2,3.302077
0.0,7,3.302888
0.0,3,3.304435
0.0,12,3.305761
0.0,35,3.30908
0.0,5,3.309862
0.0,7,3.311939
0.0,6,3.312692
0.0,7,3.313488
1.0,23,3.315878
0.0,4,3.317711
0.0,8,3.318695
0.0,7,3.319651
0.0,4,3.320211
0.0,9,3.322444
0.0,4,3.323014
0.0,7,3.323869
0.0,6,3.324591
0.0,11,3.326887
0.0,5,3.3276
0.0,3,3.328078
0.0,5,3.328698
0.0,8,3.330975
0.0,11,3.332181
1.0,6,3.332917
0.0,8,3.333915
0.0,10,3.336225
0.0,6,3.337067
0.0,15,3.338566
0.0,6,3.339345
0.0,4,3.341011
0.0,28,3.34364
0.0,2,3.34408
0.0,4,3.344635
0.0,5,3.346433
1.0,13,3.347881
1.0,13,3.349862
0.0,9,3.351529
0.0,2,3.353223
0.0,2,3.353698
1.0,32,3.356989
1.0,12,3.358514
0.0,5,3.360429
0.0,4,3.361098
0.0,4,3.36169
0.0,6,3.362475
0.0,9,3.364754
0.0,9,3.366124
0.0,2,3.36672
1.0,16,3.368695
0.0,5,3.371161
0.0,3,3.371773
0.0,6,3.372576
0.0,10,3.373742
1.0,18,3.376976
0.0,5,3.377805
0.0,5,3.378604
0.0,4,3.379263
0.0,3,3.381165
0.0,3,3.381782
0.0,3,3.382396
0.0,12,3.383848
0.0,9,3.386153
0.0,4,3.386876
1.0,19,3.388869
0.0,2,3.389292
0.0,8,3.391469
0.0,7,3.392365
0.0,4,3.392972
0.0,17,3.394701
0.0,17,3.39756
0.0,3,3.398091
0.0,16,3.39976
0.0,5,3.400418
0.0,9,3.40257
0.0,4,3.403144
0.0,7,3.403993
0.0,5,3.404631
0.0,4,3.40635
0.0,4,3.406968
0.0,2,3.407367
0.0,6,3.408087
0.0,14,3.410618
0.0,2,3.411023
0.0,15,3.412722
0.0,9,3.413825
0.0,17,3.416662
0.0,7,3.417505
0.0,10,3.418633
1.0,11,3.420104
0.0,13,3.42258
0.0,3,3.423044
0.0,10,3.424131
0.0,2,3.424654
0.0,2,3.426543
0.0,9,3.428025
0.0,4,3.428584
0.0,3,3.429036
0.0,9,3.431102
0.0,2,3.43154
0.0,2,3.4319
0.0,2,3.432254
0.0,4,3.433776
0.0,4,3.434335
0.0,7,3.435074
1.0,13,3.436307
0.0,5,3.437858
0.0,4,3.438368
0.0,9,3.439272
0.0,2,3.439609
0.0,7,3.441273
0.0,4,3.441845
0.0,4,3.442353
0.0,15,3.443831
0.0,4,3.446159
0.0,8,3.447716
0.0,4,3.448793
0.0,14,3.451059
0.0,12,3.454317
0.0,5,3.45502
0.0,3,3.455595
0.0,6,3.456298
0.0,14,3.458812
0.0,2,3.459298
0.0,15,3.460737
0.0,2,3.461113
0.0,4,3.462678
0.0,3,3.463176
0.0,10,3.46423
1.0,18,3.465883
0.0,4,3.467523
0.0,6,3.468423
1.0,12,3.469696
0.0,8,3.470505
1.0,11,3.472723
0.0,2,3.473147
0.0,6,3.474201
0.0,15,3.476052
0.0,2,3.477513
0.0,13,3.479126
1.0,19,3.480963
0.0,5,3.481636
0.0,2,3.482959
0.0,3,3.483467
0.0,14,3.484852
0.0,40,3.488399
0.0,18,3.491276
0.0,4,3.491926
0.0,5,3.492591
0.0,6,3.493372
0.0,4,3.494968
1.0,7,3.495858
0.0,11,3.497081
0.0,7,3.497895
0.0,12,3.500144
0.0,2,3.500521
0.0,17,3.502139
0.0,4,3.502699
0.0,13,3.504841
0.0,5,3.505508
0.0,4,3.506068
0.0,3,3.506503
0.0,20,3.509297
0.0,8,3.510222
0.0,12,3.511446
0.0,4,3.511973
0.0,10,3.514071
0.0,22,3.516094
0.0,3,3.516548
0.0,4,3.51706
0.0,3,3.518436
0.0,2,3.518836
0.0,3,3.51929
0.0,6,3.519936
0.0,8,3.52167
1.0,7,3.522473
0.0,11,3.523738
1.0,9,3.524843
1.0,8,3.526781
0.0,5,3.527435
0.0,9,3.528462
0.0,4,3.529095
0.0,10,3.532526
0.0,2,3.532986
0.0,6,3.533791
0.0,7,3.534647
0.0,2,3.536178
0.0,9,3.537353
0.0,12,3.53865
0.0,3,3.53917
0.0,5,3.54141
0.0,4,3.542114
0.0,20,3.544202
0.0,8,3.545185
0.0,5,3.547025
0.0,4,3.547656
0.0,5,3.548311
0.0,6,3.549073
1.0,6,3.550906
0.0,5,3.55171
0.0,4,3.552296
0.0,5,3.552949
0.0,3,3.554502
0.0,10,3.555686
0.0,5,3.55636
0.0,2,3.556778
0.0,9,3.558766
0.0,4,3.559457
0.0,3,3.559969
0.0,7,3.560807
0.0,14,3.563505
0.0,6,3.564337
0.0,9,3.565421
1.0,14,3.566919
0.0,2,3.56828
0.0,9,3.569368
0.0,7,3.57021
0.0,3,3.570674
0.0,3,3.572135
0.0,5,3.572945
0.0,6,3.573719
0.0,18,3.57564
0.0,7,3.577505
0.0,6,3.57827
0.0,8,3.579195
0.0,15,3.580844
1.0,8,3.58304
0.0,4,3.583689
0.0,9,3.584786
0.0,2,3.585197
0.0,2,3.586797
0.0,5,3.587557
0.0,7,3.588421
0.0,2,3.588804
0.0,16,3.591469
0.0,10,3.59266
0.0,2,3.593067
0.0,8,3.594027
0.0,11,3.59629
0.0,2,3.596711
0.0,2,3.597103
0.0,4,3.597676
1.0,10,3.600242
0.0,15,3.601804
1.0,16,3.603468
0.0,7,3.604298
0.0,7,3.606177
0.0,4,3.606741
0.0,3,3.607188
0.0,2,3.607589
0.0,11,3.609753
0.0,4,3.610406
0.0,7,3.611201
0.0,7,3.612038
0.0,4,3.613638
0.0,5,3.614322
0.0,6,3.615029
0.0,5,3.615711
0.0,4,3.617326
0.0,3,3.61783
0.0,3,3.618362
0.0,5,3.618966
0.0,15,3.623889
0.0,9,3.624943
0.0,10,3.626096
0.0,4,3.626711
0.0,4,3.628294
0.0,5,3.629036
0.0,3,3.629548
0.0,3,3.630057
0.0,8,3.632268
1.0,15,3.633937
0.0,17,3.635835
0.0,10,3.637092
0.0,16,3.640132
0.0,7,3.641057
0.0,12,3.642396
1.0,10,3.643511
0.0,12,3.645759
0.0,3,3.646272
0.0,6,3.647017
0.0,2,3.64744
0.0,13,3.650033
0.0,3,3.650495
1.0,10,3.651541
0.0,4,3.652141
1.0,8,3.654082
0.0,12,3.655193
0.0,6,3.65585
0.0,14,3.657097
0.0,8,3.659106
0.0,3,3.65967
0.0,6,3.660406
0.0,4,3.660998
0.0,3,3.662619
0.0,10,3.663785
0.0,2,3.664144
0.0,11,3.665745
0.0,18,3.668895
0.0,14,3.670328
0.0,5,3.67094
0.0,4,3.671703
0.0,2,3.673311
0.0,8,3.674243
0.0,5,3.675138
0.0,4,3.675695
0.0,2,3.677117
0.0,7,3.677952
1.0,16,3.679532
0.0,9,3.680506
0.0,3,3.682153
0.0,3,3.682627
0.0,16,3.686329
0.0,4,3.687654
0.0,13,3.6928
0.0,3,3.693972
0.0,7,3.695956
0.0,5,3.697526
0.0,13,3.700296
0.0,2,3.70073
0.0,5,3.701402
0.0,12,3.702578
0.0,10,3.704635
0.0,5,3.705265
0.0,18,3.706977
0.0,5,3.707848
0.0,9,3.710065
0.0,2,3.710571
0.0,6,3.711305
0.0,6,3.712182
0.0,3,3.714137
1.0,11,3.715333
0.0,13,3.716496
0.0,3,3.716936
0.0,6,3.718995
0.0,4,3.719573
0.0,3,3.719973
0.0,13,3.721091
0.0,3,3.722708
0.0,10,3.723707
0.0,10,3.724668
0.0,5,3.725298
0.0,4,3.726928
0.0,5,3.727666
0.0,2,3.72803
0.0,2,3.728359
0.0,5,3.730099
0.0,13,3.731495
0.0,5,3.732127
0.0,2,3.73246
0.0,8,3.734278
0.0,9,3.735254
0.0,3,3.735722
0.0,4,3.736214
0.0,9,3.738011
1.0,13,3.739163
0.0,4,3.739731
0.0,5,3.740303
0.0,5,3.741735
0.0,5,3.742347
1.0,11,3.743486
0.0,10,3.744555
1.0,10,3.746704
0.0,5,3.747637
0.0,4,3.748228
0.0,6,3.748937
0.0,9,3.751034
0.0,3,3.751517
0.0,2,3.751883
0.0,8,3.752708
0.0,5,3.75423
0.0,8,3.755083
0.0,3,3.75552
0.0,6,3.756159
0.0,2,3.757348
0.0,5,3.757998
1.0,13,3.759299
0.0,15,3.760823
0.0,18,3.763746
0.0,3,3.764287
0.0,3,3.764773
0.0,12,3.765938
0.0,10,3.768143
0.0,8,3.768996
0.0,16,3.770549
0.0,7,3.771331
0.0,11,3.773415
0.0,11,3.77453
1.0,7,3.775325
0.0,12,3.77653
0.0,2,3.778755
0.0,3,3.779935
0.0,11,3.783074
0.0,5,3.784091
0.0,2,3.785433
0.0,7,3.786253
0.0,4,3.786779
0.0,5,3.787384
0.0,12,3.789424
0.0,2,3.789783
0.0,7,3.790519
0.0,7,3.791315
0.0,6,3.793172
0.0,3,3.793729
0.0,3,3.794232
0.0,2,3.794602
0.0,6,3.796363
0.0,28,3.79947
0.0,3,3.799999
0.0,16,3.801517
0.0,2,3.802824
0.0,16,3.804309
1.0,7,3.805076
0.0,18,3.806695
0.0,4,3.808365
0.0,3,3.808933
0.0,7,3.809781
0.0,18,3.811693
0.0,14,3.814225
0.0,8,3.815156
0.0,13,3.816505
0.0,5,3.81715
0.0,6,3.818996
0.0,3,3.819551
0.0,4,3.820101
0.0,10,3.82116
0.0,5,3.822741
0.0,3,3.823207
0.0,4,3.823742
0.0,13,3.824989
0.0,11,3.827136
0.0,3,3.827671
0.0,3,3.828146
0.0,2,3.8285
0.0,7,3.83058
0.0,5,3.831353
0.0,4,3.831964
0.0,14,3.833515
0.0,6,3.836102
0.0,5,3.837868
0.0,17,3.840718
0.0,5,3.841409
0.0,6,3.843405
0.0,11,3.84485
0.0,9,3.845971
0.0,11,3.847182
0.0,6,3.849056
0.0,11,3.850263
0.0,2,3.850622
0.0,4,3.851144
0.0,5,3.852764
0.0,5,3.853404
0.0,4,3.853911
0.0,5,3.8545
0.0,2,3.855797
0.0,5,3.856467
0.0,10,3.857442
0.0,2,3.857771
0.0,3,3.859194
1.0,14,3.860563
0.0,9,3.861535
0.0,9,3.862457
0.0,5,3.864078
0.0,7,3.864881
0.0,10,3.865858
0.0,19,3.867501
0.0,2,3.868886
0.0,8,3.869709
0.0,3,3.87011
0.0,12,3.871153
0.0,2,3.872367
0.0,6,3.873041
0.0,4,3.87353
0.0,2,3.873845
0.0,4,3.875484
0.0,11,3.876633
0.0,6,3.877347
1.0,9,3.878245
0.0,17,3.880902
0.0,14,3.882207
1.0,26,3.884329
0.0,10,3.885259
0.0,12,3.887499
0.0,4,3.887986
1.0,8,3.888739
1.0,9,3.889554
0.0,4,3.891188
0.0,5,3.891824
0.0,6,3.892483
1.0,16,3.893925
0.0,8,3.895964
0.0,7,3.89678
0.0,6,3.89748
0.0,4,3.897984
0.0,2,3.899452
0.0,6,3.900188
0.0,8,3.901011
0.0,2,3.90138
0.0,5,3.902983
0.0,6,3.903687
0.0,5,3.904234
1.0,7,3.904937
0.0,2,3.906101
1.0,11,3.907139
0.0,3,3.907573
0.0,10,3.908553
0.0,12,3.910863
0.0,4,3.911466
0.0,5,3.912081
0.0,4,3.912582
0.0,5,3.91423
0.0,7,3.915051
0.0,7,3.915844
0.0,2,3.916371
0.0,6,3.918051
0.0,3,3.91853
0.0,3,3.918952
0.0,3,3.919383
0.0,9,3.921074
0.0,9,3.922032
0.0,4,3.922545
0.0,6,3.923236
0.0,4,3.924603
0.0,7,3.925398
0.0,3,3.925823
0.0,2,3.926152
0.0,8,3.927869
0.0,10,3.928851
0.0,12,3.930062
0.0,4,3.930693
0.0,12,3.932911
0.0,2,3.933278
0.0,9,3.934213
1.0,7,3.934929
0.0,8,3.936846
0.0,7,3.937584
0.0,6,3.93828
0.0,2,3.938644
0.0,4,3.940046
0.0,2,3.94039
0.0,5,3.940992
0.0,2,3.941334
0.0,2,3.942555
0.0,4,3.943115
0.0,10,3.944086
0.0,13,3.945311
0.0,4,3.947055
0.0,5,3.947735
0.0,5,3.948307
0.0,6,3.948937
0.0,2,3.9504
0.0,4,3.950918
0.0,4,3.95142
0.0,14,3.952621
0.0,6,3.95449
0.0,4,3.95501
0.0,6,3.955628
0.0,6,3.956243
0.0,5,3.958026
0.0,8,3.9589
0.0,5,3.959478
0.0,3,3.959909
0.0,6,3.961637
0.0,4,3.962355
0.0,11,3.96379
1.0,10,3.964795
0.0,3,3.966297
0.0,12,3.967591
0.0,8,3.96844
0.0,6,3.969059
0.0,8,3.970943
0.0,9,3.971844
0.0,12,3.972903
0.0,7,3.973583
0.0,14,3.975966
0.0,4,3.976495
0.0,11,3.977589
0.0,4,3.978126
0.0,9,3.980655
0.0,2,3.981066
1.0,17,3.982535
0.0,5,3.983092
0.0,2,3.984698
0.0,13,3.985986
0.0,3,3.986418
0.0,16,3.98786
0.0,19,3.990427
0.0,7,3.991158
0.0,6,3.991861
0.0,6,3.992545
0.0,3,3.994025
0.0,7,3.994865
0.0,9,3.995808
0.0,7,3.996758
0.0,5,3.998534
0.0,11,3.999757
0.0,7,4.000479
0.0,2,4.0008
0.0,11,4.002986
0.0,5,4.003581
0.0,5,4.004165
0.0,3,4.004565
0.0,6,4.00618
0.0,5,4.006746
0.0,4,4.007342
0.0,6,4.008011
0.0,18,4.010695
0.0,7,4.011655
0.0,5,4.012275
0.0,5,4.012914
0.0,2,4.014468
0.0,16,4.015959
0.0,7,4.016688
0.0,5,4.01723
0.0,4,4.01895
0.0,7,4.019728
0.0,6,4.020355
0.0,12,4.021451
0.0,6,4.023053
0.0,2,4.023427
0.0,9,4.024311
0.0,5,4.024945
0.0,6,4.026633
0.0,8,4.027602
0.0,3,4.02805
0.0,11,4.029123
0.0,5,4.030873
0.0,8,4.031825
0.0,12,4.033042
0.0,11,4.034088
0.0,2,4.035442
0.0,2,4.035815
0.0,11,4.036845
0.0,5,4.037406
0.0,7,4.039121
0.0,9,4.039991
0.0,4,4.04051
0.0,2,4.040892
0.0,2,4.042086
0.0,4,4.042607
0.0,2,4.042964
0.0,3,4.043404
0.0,3,4.044869
0.0,6,4.04558
0.0,3,4.045989
0.0,5,4.046609
0.0,2,4.047977
0.0,5,4.04861
1.0,8,4.049372
0.0,2,4.049718
0.0,4,4.051088
0.0,14,4.052383
0.0,5,4.053055
0.0,3,4.053477
0.0,11,4.055515
0.0,3,4.05593
0.0,5,4.056509
0.0,8,4.057267
0.0,3,4.058542
0.0,2,4.058958
0.0,6,4.059668
0.0,4,4.060212
0.0,6,4.062247
0.0,4,4.062836
0.0,8,4.063777
0.0,7,4.064574
0.0,4,4.066136
0.0,11,4.067317
0.0,4,4.067823
0.0,5,4.068392
0.0,14,4.070661
0.0,2,4.071015
0.0,3,4.071449
0.0,2,4.071793
0.0,2,4.072976
0.0,12,4.074168
0.0,6,4.074827
0.0,6,4.075539
0.0,4,4.076992
0.0,22,4.078956
0.0,6,4.079744
0.0,15,4.081132
0.0,4,4.082786
0.0,6,4.083506
0.0,4,4.083984
0.0,6,4.08462
0.0,6,4.086216
0.0,2,4.086571
0.0,5,4.08726
0.0,7,4.08801
0.0,7,4.089587
0.0,11,4.090582
0.0,8,4.091469
0.0,6,4.092131
0.0,4,4.09371
0.0,4,4.094263
1.0,10,4.095403
0.0,5,4.096038
0.0,4,4.097454
0.0,8,4.098321
0.0,15,4.099637
0.0,7,4.100366
0.0,3,4.101734
0.0,8,4.102607
0.0,6,4.10328
0.0,18,4.104789
0.0,3,4.106109
0.0,3,4.106556
0.0,2,4.106894
0.0,2,4.107235
1.0,30,4.110549
0.0,2,4.111002
0.0,3,4.11148
0.0,3,4.111897
0.0,3,4.113346
0.0,6,4.114036
0.0,2,4.114395
0.0,4,4.114952
0.0,2,4.116418
0.0,12,4.117553
0.0,27,4.11981
0.0,16,4.121142
1.0,12,4.123368
0.0,6,4.124022
0.0,11,4.125078
0.0,6,4.125727
0.0,13,4.128206
0.0,2,4.128627
0.0,13,4.129905
0.0,6,4.130655
0.0,14,4.133046
0.0,4,4.133575
0.0,11,4.134621
0.0,5,4.135196
0.0,4,4.136782
0.0,7,4.137713
0.0,8,4.138538
0.0,3,4.138951
0.0,4,4.14043
0.0,6,4.141098
0.0,5,4.141864
0.0,5,4.142802
0.0,6,4.144377
0.0,10,4.145415
0.0,6,4.146113
0.0,3,4.146531
1.0,15,4.149148
0.0,5,4.149757
0.0,5,4.150365
0.0,2,4.150695
0.0,5,4.152216
0.0,3,4.152656
1.0,20,4.154366
0.0,8,4.155178
0.0,2,4.156485
0.0,3,4.156928
0.0,7,4.157667
1.0,8,4.158446
0.0,6,4.160052
0.0,5,4.160659
0.0,11,4.16168
0.0,16,4.163142
0.0,5,4.164839
0.0,10,4.165847
0.0,2,4.166208
0.0,2,4.166538
0.0,4,4.167998
0.0,16,4.169477
0.0,18,4.171093
0.0,10,4.17204
0.0,9,4.173942
0.0,7,4.174726
0.0,5,4.175368
0.0,3,4.175788
0.0,11,4.177921
0.0,16,4.179498
0.0,3,4.180026
0.0,4,4.180553
0.0,4,4.182204
1.0,8,4.183064
0.0,5,4.183681
0.0,2,4.184032
0.0,9,4.185989
0.0,3,4.186442
0.0,17,4.187977
1.0,25,4.190064
0.0,8,4.191873
0.0,10,4.192877
0.0,5,4.19346
0.0,7,4.194211
0.0,7,4.196196
0.0,8,4.197103
0.0,3,4.19761
0.0,3,4.198048
0.0,3,4.199586
0.0,9,4.200575
0.0,3,4.200998
0.0,9,4.201907
0.0,15,4.204206
0.0,2,4.204565
0.0,4,4.205078
0.0,2,4.205416
0.0,4,4.206824
0.0,15,4.208252
0.0,13,4.209506
0.0,2,4.209844
1.0,8,4.211661
0.0,10,4.212742
0.0,4,4.213388
0.0,14,4.214755
0.0,10,4.216746
0.0,13,4.21794
0.0,3,4.218366
0.0,6,4.219002
0.0,5,4.2205
0.0,10,4.221505
0.0,14,4.222767
0.0,11,4.22383
0.0,6,4.225528
0.0,12,4.227026
0.0,6,4.22779
0.0,2,4.228157
0.0,3,4.229784
0.0,9,4.230813
0.0,17,4.232376
0.0,3,4.232808
1.0,8,4.234821
0.0,4,4.235382
0.0,3,4.235802
0.0,8,4.236619
0.0,3,4.238173
0.0,12,4.23936
0.0,33,4.242046
0.0,6,4.242747
0.0,2,4.244195
0.0,10,4.245222
0.0,14,4.246496
1.0,27,4.248912
0.0,6,4.250726
0.0,7,4.251481
0.0,4,4.251953
1.0,14,4.253179
0.0,3,4.254677
0.0,26,4.256865
0.0,8,4.25773
1.0,13,4.258954
0.0,7,4.260822
0.0,2,4.261246
0.0,2,4.261616
0.0,14,4.262933
0.0,6,4.26484
1.0,9,4.265807
0.0,13,4.266998
0.0,5,4.26758
0.0,6,4.269402
1.0,11,4.270519
0.0,7,4.271307
0.0,8,4.272104
0.0,6,4.273838
0.0,8,4.274712
0.0,9,4.275607
0.0,11,4.276709
0.0,5,4.278532
0.0,7,4.279398
0.0,4,4.279908
0.0,3,4.280358
0.0,2,4.28178
0.0,3,4.28228
0.0,16,4.283747
0.0,8,4.284552
0.0,7,4.286301
0.0,6,4.286965
0.0,6,4.287633
0.0,4,4.288131
0.0,7,4.289791
0.0,14,4.291079
0.0,6,4.291746
0.0,4,4.292281
0.0,5,4.293968
0.0,3,4.294493
0.0,2,4.294835
0.0,7,4.295594
1.0,11,4.297767
0.0,2,4.298184
0.0,8,4.299018
0.0,13,4.300216
1.0,11,4.302432
0.0,11,4.303487
0.0,5,4.304076
0.0,6,4.304754
0.0,9,4.306865
0.0,4,4.307394
0.0,11,4.308455
0.0,2,4.308791
0.0,4,4.310336
0.0,18,4.31199
0.0,3,4.312452
0.0,2,4.312803
0.0,5,4.314621
0.0,9,4.315649
0.0,8,4.316471
0.0,11,4.317522
0.0,6,4.319204
0.0,4,4.319762
0.0,2,4.320092
1.0,14,4.321328
0.0,2,4.322658
0.0,8,4.323513
0.0,6,4.32414
0.0,4,4.324634
0.0,5,4.32622
0.0,23,4.328322
0.0,5,4.328983
0.0,6,4.329643
0.0,6,4.331451
0.0,3,4.331928
0.0,2,4.332261
0.0,14,4.3335
0.0,5,4.335069
0.0,8,4.335947
0.0,4,4.336456
1.0,14,4.337689
0.0,8,4.339499
0.0,10,4.340463
0.0,6,4.341094
1.0,12,4.342258
0.0,2,4.343593
0.0,15,4.345051
0.0,6,4.345754
0.0,4,4.346248
0.0,8,4.348108
0.0,6,4.348793
0.0,3,4.349232
0.0,2,4.349559
0.0,6,4.351208
0.0,6,4.351931
0.0,3,4.352339
0.0,4,4.352812
0.0,12,4.354769
0.0,6,4.355442
0.0,4,4.355938
0.0,5,4.356497
0.0,14,4.358708
0.0,15,4.360179
0.0,4,4.360734
0.0,13,4.361921
0.0,3,4.363471
0.0,7,4.364292
0.0,3,4.364715
0.0,2,4.365035
0.0,12,4.367158
0.0,2,4.367527
0.0,14,4.368816
0.0,2,4.369144
0.0,3,4.370509
0.0,6,4.371184
0.0,3,4.371627
0.0,8,4.372402
1.0,8,4.374096
0.0,7,4.374888
0.0,4,4.375429
0.0,5,4.376
0.0,3,4.377403
0.0,6,4.37811
0.0,8,4.378961
0.0,12,4.380174
0.0,9,4.382204
0.0,5,4.382823
0.0,2,4.383173
1.0,14,4.384452
0.0,6,4.386111
0.0,4,4.386641
0.0,10,4.387675
0.0,5,4.388277
0.0,5,4.389798
0.0,4,4.390372
0.0,10,4.391401
0.0,5,4.391994
0.0,8,4.39373
0.0,8,4.394596
0.0,3,4.395051
0.0,7,4.395856
0.0,6,4.397603
0.0,13,4.39892
1.0,13,4.400198
0.0,7,4.400937
0.0,5,4.402558
1.0,13,4.403866
0.0,2,4.40424
0.0,9,4.405121
0.0,5,4.406642
0.0,4,4.407139
1.0,8,4.407972
0.0,6,4.408649
0.0,7,4.410414
0.0,4,4.410969
0.0,3,4.411416
0.0,13,4.412623
